countries, product, quantity, price
GH,Product-8681,370,16.89
KE,Product-8682,709,87.06
ZA,Product-8683,381,99.44
MA,Product-8684,530,96.13
NG,Product-8685,401,6.27
GH,Product-8686,450,89.75
KE,Product-8687,253,70.94
ZA,Product-8688,107,0.37
MA,Product-8689,338,32.81
NG,Product-8690,336,17.61
GH,Product-8691,312,5.70
KE,Product-8692,368,47.84
ZA,Product-8693,678,82.60
MA,Product-8694,798,72.79
NG,Product-8695,755,30.91
GH,Product-8696,54,83.24
KE,Product-8697,939,54.95
ZA,Product-8698,245,94.39
MA,Product-8699,182,92.53
NG,Product-8700,499,62.81
GH,Product-8701,206,5.68
KE,Product-8702,755,56.56
ZA,Product-8703,463,29.71
MA,Product-8704,558,76.39
NG,Product-8705,764,29.33
GH,Product-8706,741,97.31
KE,Product-8707,862,70.79
ZA,Product-8708,202,10.21
MA,Product-8709,278,54.67
NG,Product-8710,272,96.51
GH,Product-8711,960,63.52
KE,Product-8712,473,46.37
ZA,Product-8713,571,38.00
MA,Product-8714,347,77.43
NG,Product-8715,676,38.55
GH,Product-8716,556,11.77
KE,Product-8717,551,63.33
ZA,Product-8718,757,88.53
MA,Product-8719,391,69.64
NG,Product-8720,494,98.32
GH,Product-8721,554,25.13
KE,Product-8722,952,61.31
ZA,Product-8723,402,13.62
MA,Product-8724,814,33.83
NG,Product-8725,382,92.02
GH,Product-8726,687,18.86
KE,Product-8727,268,58.00
ZA,Product-8728,986,72.03
MA,Product-8729,535,96.08
NG,Product-8730,600,61.38
GH,Product-8731,382,63.43
KE,Product-8732,136,78.25
ZA,Product-8733,77,40.71
MA,Product-8734,359,91.39
NG,Product-8735,44,54.98
GH,Product-8736,409,79.85
KE,Product-8737,674,55.38
ZA,Product-8738,974,27.86
MA,Product-8739,374,66.74
NG,Product-8740,647,31.01
GH,Product-8741,829,12.78
KE,Product-8742,302,13.49
ZA,Product-8743,944,96.80
MA,Product-8744,546,81.99
NG,Product-8745,726,13.27
GH,Product-8746,755,77.92
KE,Product-8747,655,24.43
ZA,Product-8748,531,32.51
MA,Product-8749,6,53.36
NG,Product-8750,408,37.33
GH,Product-8751,127,63.93
KE,Product-8752,734,94.97
ZA,Product-8753,879,17.54
MA,Product-8754,104,21.39
NG,Product-8755,965,49.39
GH,Product-8756,440,1.37
KE,Product-8757,375,15.21
ZA,Product-8758,697,33.01
MA,Product-8759,503,59.34
NG,Product-8760,933,59.07
GH,Product-8761,193,75.81
KE,Product-8762,279,73.97
ZA,Product-8763,235,29.06
MA,Product-8764,955,88.10
NG,Product-8765,557,71.74
GH,Product-8766,813,68.93
KE,Product-8767,463,16.68
ZA,Product-8768,647,30.64
MA,Product-8769,631,64.91
NG,Product-8770,952,79.28
GH,Product-8771,310,39.06
KE,Product-8772,945,48.01
ZA,Product-8773,543,40.71
MA,Product-8774,678,16.21
NG,Product-8775,903,5.19
GH,Product-8776,838,17.19
KE,Product-8777,104,32.94
ZA,Product-8778,86,4.54
MA,Product-8779,484,87.18
NG,Product-8780,633,41.17
GH,Product-8781,714,5.78
KE,Product-8782,23,56.07
ZA,Product-8783,106,57.24
MA,Product-8784,261,8.24
NG,Product-8785,641,3.36
GH,Product-8786,404,12.33
KE,Product-8787,762,36.02
ZA,Product-8788,200,74.24
MA,Product-8789,455,10.01
NG,Product-8790,358,35.26
GH,Product-8791,331,73.06
KE,Product-8792,385,36.09
ZA,Product-8793,620,12.57
MA,Product-8794,519,66.53
NG,Product-8795,700,36.42
GH,Product-8796,145,23.15
KE,Product-8797,768,36.78
ZA,Product-8798,679,53.65
MA,Product-8799,857,16.23
NG,Product-8800,810,59.02
GH,Product-8801,542,6.84
KE,Product-8802,994,11.79
ZA,Product-8803,541,23.10
MA,Product-8804,593,89.77
NG,Product-8805,928,49.24
GH,Product-8806,633,46.86
KE,Product-8807,910,58.13
ZA,Product-8808,347,28.82
MA,Product-8809,425,61.60
NG,Product-8810,930,31.28
GH,Product-8811,402,29.56
KE,Product-8812,655,93.28
ZA,Product-8813,106,8.65
MA,Product-8814,235,26.98
NG,Product-8815,8,65.92
GH,Product-8816,961,53.53
KE,Product-8817,349,72.14
ZA,Product-8818,575,53.18
MA,Product-8819,745,55.60
NG,Product-8820,382,78.20
GH,Product-8821,767,41.84
KE,Product-8822,58,39.25
ZA,Product-8823,361,0.16
MA,Product-8824,215,1.29
NG,Product-8825,800,99.01
GH,Product-8826,106,92.88
KE,Product-8827,710,73.55
ZA,Product-8828,759,43.24
MA,Product-8829,338,87.22
NG,Product-8830,801,47.03
GH,Product-8831,21,47.95
KE,Product-8832,766,55.43
ZA,Product-8833,415,54.25
MA,Product-8834,699,32.10
NG,Product-8835,121,81.11
GH,Product-8836,419,50.89
KE,Product-8837,868,86.94
ZA,Product-8838,666,54.89
MA,Product-8839,265,65.80
NG,Product-8840,398,46.88
GH,Product-8841,119,14.73
KE,Product-8842,739,57.06
ZA,Product-8843,335,31.72
MA,Product-8844,420,20.20
NG,Product-8845,560,64.59
GH,Product-8846,94,27.02
KE,Product-8847,312,93.89
ZA,Product-8848,462,16.55
MA,Product-8849,903,30.17
NG,Product-8850,830,85.40
GH,Product-8851,558,30.84
KE,Product-8852,60,50.83
ZA,Product-8853,29,11.70
MA,Product-8854,58,56.55
NG,Product-8855,566,64.45
GH,Product-8856,922,28.67
KE,Product-8857,452,94.05
ZA,Product-8858,254,29.50
MA,Product-8859,129,98.67
NG,Product-8860,603,37.55
GH,Product-8861,445,78.64
KE,Product-8862,713,53.91
ZA,Product-8863,177,26.97
MA,Product-8864,407,32.09
NG,Product-8865,426,18.57
GH,Product-8866,277,25.77
KE,Product-8867,694,34.03
ZA,Product-8868,751,24.24
MA,Product-8869,588,39.80
NG,Product-8870,608,58.28
GH,Product-8871,587,2.15
KE,Product-8872,180,37.35
ZA,Product-8873,240,65.14
MA,Product-8874,560,45.53
NG,Product-8875,861,31.92
GH,Product-8876,283,57.17
KE,Product-8877,809,34.77
ZA,Product-8878,613,7.09
MA,Product-8879,972,61.52
NG,Product-8880,673,29.48
GH,Product-8881,313,81.56
KE,Product-8882,488,10.37
ZA,Product-8883,318,94.39
MA,Product-8884,766,22.74
NG,Product-8885,990,67.83
GH,Product-8886,671,13.56
KE,Product-8887,147,24.40
ZA,Product-8888,822,80.62
MA,Product-8889,512,65.04
NG,Product-8890,494,74.85
GH,Product-8891,801,60.45
KE,Product-8892,893,93.52
ZA,Product-8893,519,59.14
MA,Product-8894,892,43.82
NG,Product-8895,736,46.26
GH,Product-8896,410,30.52
KE,Product-8897,781,28.54
ZA,Product-8898,980,2.31
MA,Product-8899,350,77.34
NG,Product-8900,844,91.45
GH,Product-8901,468,3.94
KE,Product-8902,337,53.48
ZA,Product-8903,219,15.80
MA,Product-8904,224,67.16
NG,Product-8905,281,47.00
GH,Product-8906,162,85.06
KE,Product-8907,383,79.97
ZA,Product-8908,566,57.14
MA,Product-8909,20,18.71
NG,Product-8910,50,16.30
GH,Product-8911,839,95.25
KE,Product-8912,400,31.76
ZA,Product-8913,927,91.89
MA,Product-8914,261,27.72
NG,Product-8915,106,15.51
GH,Product-8916,163,31.98
KE,Product-8917,448,94.72
ZA,Product-8918,210,11.80
MA,Product-8919,848,50.26
NG,Product-8920,220,19.74
GH,Product-8921,206,69.28
KE,Product-8922,108,58.73
ZA,Product-8923,861,75.53
MA,Product-8924,997,49.91
NG,Product-8925,886,40.97
GH,Product-8926,434,38.15
KE,Product-8927,561,89.02
ZA,Product-8928,256,22.25
MA,Product-8929,769,50.83
NG,Product-8930,637,67.27
GH,Product-8931,449,66.51
KE,Product-8932,136,16.39
ZA,Product-8933,30,25.63
MA,Product-8934,526,5.08
NG,Product-8935,415,69.86
GH,Product-8936,79,5.68
KE,Product-8937,787,78.77
ZA,Product-8938,976,56.07
MA,Product-8939,737,68.81
NG,Product-8940,728,62.18
GH,Product-8941,787,81.65
KE,Product-8942,981,29.21
ZA,Product-8943,518,60.71
MA,Product-8944,702,57.59
NG,Product-8945,76,51.16
GH,Product-8946,477,6.59
KE,Product-8947,483,4.75
ZA,Product-8948,460,67.43
MA,Product-8949,534,56.11
NG,Product-8950,493,35.42
GH,Product-8951,541,37.81
KE,Product-8952,970,46.87
ZA,Product-8953,350,9.87
MA,Product-8954,695,60.67
NG,Product-8955,194,77.46
GH,Product-8956,463,69.37
KE,Product-8957,711,88.02
ZA,Product-8958,210,20.20
MA,Product-8959,557,21.88
NG,Product-8960,311,54.48
GH,Product-8961,28,40.35
KE,Product-8962,590,97.03
ZA,Product-8963,133,25.33
MA,Product-8964,467,22.53
NG,Product-8965,974,28.37
GH,Product-8966,885,64.40
KE,Product-8967,122,47.03
ZA,Product-8968,708,28.78
MA,Product-8969,675,6.64
NG,Product-8970,976,35.56
GH,Product-8971,648,88.81
KE,Product-8972,40,99.12
ZA,Product-8973,980,26.69
MA,Product-8974,57,52.65
NG,Product-8975,44,84.20
GH,Product-8976,203,25.41
KE,Product-8977,848,12.85
ZA,Product-8978,15,21.39
MA,Product-8979,333,64.39
NG,Product-8980,722,41.31
GH,Product-8981,423,80.91
KE,Product-8982,843,0.30
ZA,Product-8983,462,1.72
MA,Product-8984,479,67.22
NG,Product-8985,284,30.32
GH,Product-8986,680,36.77
KE,Product-8987,707,31.88
ZA,Product-8988,755,78.88
MA,Product-8989,931,0.01
NG,Product-8990,338,38.44
GH,Product-8991,899,8.31
KE,Product-8992,951,73.51
ZA,Product-8993,552,76.13
MA,Product-8994,611,80.94
NG,Product-8995,701,1.83
GH,Product-8996,429,77.84
KE,Product-8997,982,92.82
ZA,Product-8998,825,57.78
MA,Product-8999,861,24.16
NG,Product-9000,905,94.50
GH,Product-9001,938,30.03
KE,Product-9002,186,77.15
ZA,Product-9003,420,51.58
MA,Product-9004,480,47.68
NG,Product-9005,102,44.31
GH,Product-9006,120,22.23
KE,Product-9007,752,68.42
ZA,Product-9008,817,97.72
MA,Product-9009,566,36.08
NG,Product-9010,741,85.69
GH,Product-9011,978,55.61
KE,Product-9012,684,58.60
ZA,Product-9013,168,57.51
MA,Product-9014,807,71.30
NG,Product-9015,311,23.89
GH,Product-9016,465,66.37
KE,Product-9017,985,98.47
ZA,Product-9018,779,90.21
MA,Product-9019,272,84.37
NG,Product-9020,158,40.48
GH,Product-9021,308,41.34
KE,Product-9022,397,30.80
ZA,Product-9023,93,91.15
MA,Product-9024,341,46.72
NG,Product-9025,28,8.50
GH,Product-9026,680,36.96
KE,Product-9027,774,71.24
ZA,Product-9028,775,37.22
MA,Product-9029,671,77.96
NG,Product-9030,38,83.97
GH,Product-9031,430,86.22
KE,Product-9032,108,96.53
ZA,Product-9033,344,12.80
MA,Product-9034,605,17.55
NG,Product-9035,989,3.27
GH,Product-9036,870,49.22
KE,Product-9037,157,35.47
ZA,Product-9038,327,31.10
MA,Product-9039,743,86.37
NG,Product-9040,31,28.31
GH,Product-9041,494,28.24
KE,Product-9042,166,39.38
ZA,Product-9043,750,42.80
MA,Product-9044,159,34.97
NG,Product-9045,574,13.13
GH,Product-9046,199,74.05
KE,Product-9047,314,47.48
ZA,Product-9048,80,15.37
MA,Product-9049,515,94.22
NG,Product-9050,573,12.49
GH,Product-9051,207,57.37
KE,Product-9052,801,2.34
ZA,Product-9053,742,73.19
MA,Product-9054,964,21.86
NG,Product-9055,415,49.85
GH,Product-9056,315,30.36
KE,Product-9057,551,5.15
ZA,Product-9058,602,80.16
MA,Product-9059,707,89.01
NG,Product-9060,286,94.93
GH,Product-9061,813,8.65
KE,Product-9062,225,60.35
ZA,Product-9063,302,26.90
MA,Product-9064,357,44.79
NG,Product-9065,736,9.58
GH,Product-9066,365,91.09
KE,Product-9067,169,21.43
ZA,Product-9068,732,61.87
MA,Product-9069,834,72.77
NG,Product-9070,44,17.38
GH,Product-9071,80,33.84
KE,Product-9072,572,76.80
ZA,Product-9073,619,14.64
MA,Product-9074,366,1.96
NG,Product-9075,338,16.81
GH,Product-9076,496,25.82
KE,Product-9077,975,19.38
ZA,Product-9078,751,52.22
MA,Product-9079,569,25.43
NG,Product-9080,743,91.31
GH,Product-9081,317,68.28
KE,Product-9082,887,77.60
ZA,Product-9083,187,54.09
MA,Product-9084,960,37.55
NG,Product-9085,602,49.51
GH,Product-9086,405,61.94
KE,Product-9087,112,76.43
ZA,Product-9088,387,73.91
MA,Product-9089,177,39.41
NG,Product-9090,556,39.71
GH,Product-9091,396,12.90
KE,Product-9092,139,81.83
ZA,Product-9093,887,56.13
MA,Product-9094,686,33.54
NG,Product-9095,43,17.69
GH,Product-9096,421,75.96
KE,Product-9097,45,69.01
ZA,Product-9098,821,74.09
MA,Product-9099,129,85.39
NG,Product-9100,19,32.93
GH,Product-9101,450,37.30
KE,Product-9102,780,38.24
ZA,Product-9103,286,45.64
MA,Product-9104,611,38.64
NG,Product-9105,0,42.73
GH,Product-9106,56,48.49
KE,Product-9107,161,22.22
ZA,Product-9108,248,91.07
MA,Product-9109,845,92.51
NG,Product-9110,201,74.32
GH,Product-9111,485,38.53
KE,Product-9112,45,16.16
ZA,Product-9113,98,61.39
MA,Product-9114,828,48.84
NG,Product-9115,239,26.52
GH,Product-9116,873,35.15
KE,Product-9117,811,77.63
ZA,Product-9118,811,53.97
MA,Product-9119,548,53.61
NG,Product-9120,392,68.30
GH,Product-9121,712,83.76
KE,Product-9122,318,81.29
ZA,Product-9123,763,98.72
MA,Product-9124,928,34.06
NG,Product-9125,498,93.86
GH,Product-9126,872,91.85
KE,Product-9127,284,55.34
ZA,Product-9128,640,26.27
MA,Product-9129,869,11.21
NG,Product-9130,585,78.00
GH,Product-9131,727,22.69
KE,Product-9132,101,97.80
ZA,Product-9133,101,79.29
MA,Product-9134,907,36.84
NG,Product-9135,688,20.20
GH,Product-9136,125,16.13
KE,Product-9137,615,51.10
ZA,Product-9138,444,74.86
MA,Product-9139,976,94.04
NG,Product-9140,373,81.53
GH,Product-9141,315,55.52
KE,Product-9142,877,55.69
ZA,Product-9143,336,3.99
MA,Product-9144,813,56.28
NG,Product-9145,540,67.13
GH,Product-9146,946,41.54
KE,Product-9147,338,29.70
ZA,Product-9148,476,2.66
MA,Product-9149,740,82.77
NG,Product-9150,140,34.09
GH,Product-9151,891,88.83
KE,Product-9152,868,63.35
ZA,Product-9153,643,43.42
MA,Product-9154,143,30.37
NG,Product-9155,344,7.12
GH,Product-9156,441,71.25
KE,Product-9157,925,46.64
ZA,Product-9158,611,88.40
MA,Product-9159,67,34.06
NG,Product-9160,176,87.41
GH,Product-9161,64,50.23
KE,Product-9162,82,70.96
ZA,Product-9163,132,85.78
MA,Product-9164,141,21.04
NG,Product-9165,516,65.99
GH,Product-9166,172,8.91
KE,Product-9167,212,62.10
ZA,Product-9168,760,59.25
MA,Product-9169,943,69.09
NG,Product-9170,15,92.34
GH,Product-9171,866,51.25
KE,Product-9172,967,57.25
ZA,Product-9173,11,2.52
MA,Product-9174,999,4.68
NG,Product-9175,28,93.45
GH,Product-9176,801,64.79
KE,Product-9177,799,89.52
ZA,Product-9178,837,84.76
MA,Product-9179,251,70.90
NG,Product-9180,926,9.52
GH,Product-9181,530,24.76
KE,Product-9182,777,11.21
ZA,Product-9183,575,20.45
MA,Product-9184,631,69.54
NG,Product-9185,85,20.92
GH,Product-9186,799,39.00
KE,Product-9187,924,74.93
ZA,Product-9188,771,92.38
MA,Product-9189,878,14.21
NG,Product-9190,327,76.66
GH,Product-9191,746,90.78
KE,Product-9192,970,74.81
ZA,Product-9193,325,79.25
MA,Product-9194,91,60.88
NG,Product-9195,755,67.23
GH,Product-9196,984,39.25
KE,Product-9197,781,58.12
ZA,Product-9198,502,35.47
MA,Product-9199,631,43.68
NG,Product-9200,955,40.64
GH,Product-9201,687,7.40
KE,Product-9202,417,0.85
ZA,Product-9203,969,43.73
MA,Product-9204,186,34.88
NG,Product-9205,486,62.99
GH,Product-9206,145,68.60
KE,Product-9207,175,5.20
ZA,Product-9208,288,23.64
MA,Product-9209,99,89.32
NG,Product-9210,491,92.12
GH,Product-9211,323,41.02
KE,Product-9212,290,2.13
ZA,Product-9213,961,29.72
MA,Product-9214,410,42.29
NG,Product-9215,841,44.72
GH,Product-9216,917,89.93
KE,Product-9217,496,17.95
ZA,Product-9218,470,59.46
MA,Product-9219,237,88.31
NG,Product-9220,588,49.50
GH,Product-9221,106,11.11
KE,Product-9222,428,40.10
ZA,Product-9223,830,79.93
MA,Product-9224,455,26.74
NG,Product-9225,897,60.69
GH,Product-9226,965,71.61
KE,Product-9227,865,34.87
ZA,Product-9228,629,9.45
MA,Product-9229,261,22.48
NG,Product-9230,333,42.65
GH,Product-9231,76,68.49
KE,Product-9232,263,82.19
ZA,Product-9233,165,36.38
MA,Product-9234,772,57.11
NG,Product-9235,145,45.42
GH,Product-9236,143,48.94
KE,Product-9237,391,78.15
ZA,Product-9238,909,14.10
MA,Product-9239,57,17.90
NG,Product-9240,368,38.33
GH,Product-9241,10,86.86
KE,Product-9242,770,46.85
ZA,Product-9243,528,64.02
MA,Product-9244,107,31.84
NG,Product-9245,995,5.61
GH,Product-9246,161,40.18
KE,Product-9247,167,23.78
ZA,Product-9248,201,53.26
MA,Product-9249,954,17.44
NG,Product-9250,424,75.50
GH,Product-9251,702,18.35
KE,Product-9252,857,80.90
ZA,Product-9253,133,62.50
MA,Product-9254,69,80.78
NG,Product-9255,993,38.65
GH,Product-9256,88,65.63
KE,Product-9257,146,69.71
ZA,Product-9258,519,68.82
MA,Product-9259,903,73.60
NG,Product-9260,41,36.65
GH,Product-9261,593,92.80
KE,Product-9262,60,20.04
ZA,Product-9263,229,28.37
MA,Product-9264,132,72.59
NG,Product-9265,17,98.04
GH,Product-9266,833,12.71
KE,Product-9267,78,24.58
ZA,Product-9268,56,0.72
MA,Product-9269,545,8.16
NG,Product-9270,9,97.79
GH,Product-9271,2,96.25
KE,Product-9272,170,2.31
ZA,Product-9273,670,8.50
MA,Product-9274,629,20.29
NG,Product-9275,506,93.74
GH,Product-9276,111,26.44
KE,Product-9277,572,65.66
ZA,Product-9278,99,77.57
MA,Product-9279,678,63.43
NG,Product-9280,962,67.88
GH,Product-9281,147,31.43
KE,Product-9282,985,92.69
ZA,Product-9283,144,84.55
MA,Product-9284,15,91.64
NG,Product-9285,98,53.55
GH,Product-9286,822,46.69
KE,Product-9287,174,73.35
ZA,Product-9288,391,58.86
MA,Product-9289,516,62.87
NG,Product-9290,625,8.44
GH,Product-9291,306,54.18
KE,Product-9292,152,93.63
ZA,Product-9293,568,32.54
MA,Product-9294,900,64.24
NG,Product-9295,848,17.27
GH,Product-9296,87,84.61
KE,Product-9297,348,13.97
ZA,Product-9298,505,72.44
MA,Product-9299,45,68.87
NG,Product-9300,228,10.75
GH,Product-9301,33,92.22
KE,Product-9302,228,60.83
ZA,Product-9303,201,16.77
MA,Product-9304,989,2.10
NG,Product-9305,109,21.00
GH,Product-9306,319,99.42
KE,Product-9307,317,36.27
ZA,Product-9308,446,21.63
MA,Product-9309,380,94.30
NG,Product-9310,200,53.29
GH,Product-9311,958,76.47
KE,Product-9312,219,58.65
ZA,Product-9313,368,99.33
MA,Product-9314,838,69.99
NG,Product-9315,827,77.49
GH,Product-9316,422,55.48
KE,Product-9317,228,87.21
ZA,Product-9318,594,85.65
MA,Product-9319,974,67.11
NG,Product-9320,961,62.11
GH,Product-9321,108,56.42
KE,Product-9322,367,82.83
ZA,Product-9323,398,3.21
MA,Product-9324,286,13.81
NG,Product-9325,138,52.87
GH,Product-9326,747,57.90
KE,Product-9327,374,72.58
ZA,Product-9328,119,18.45
MA,Product-9329,249,48.59
NG,Product-9330,934,35.19
GH,Product-9331,469,85.70
KE,Product-9332,360,16.02
ZA,Product-9333,304,72.73
MA,Product-9334,126,76.53
NG,Product-9335,569,12.57
GH,Product-9336,248,89.67
KE,Product-9337,484,34.42
ZA,Product-9338,715,89.44
MA,Product-9339,946,7.04
NG,Product-9340,456,75.03
GH,Product-9341,778,3.57
KE,Product-9342,229,8.44
ZA,Product-9343,554,23.15
MA,Product-9344,665,25.63
NG,Product-9345,483,18.89
GH,Product-9346,728,76.06
KE,Product-9347,696,26.48
ZA,Product-9348,601,98.17
MA,Product-9349,717,76.01
NG,Product-9350,605,49.64
GH,Product-9351,69,85.16
KE,Product-9352,345,10.93
ZA,Product-9353,316,51.41
MA,Product-9354,607,51.18
NG,Product-9355,595,31.18
GH,Product-9356,799,71.73
KE,Product-9357,757,87.60
ZA,Product-9358,625,39.77
MA,Product-9359,857,60.67
NG,Product-9360,880,73.26
GH,Product-9361,879,90.13
KE,Product-9362,915,99.52
ZA,Product-9363,894,12.71
MA,Product-9364,755,96.57
NG,Product-9365,432,54.65
GH,Product-9366,80,19.08
KE,Product-9367,28,72.11
ZA,Product-9368,493,61.11
MA,Product-9369,500,33.37
NG,Product-9370,260,12.08
GH,Product-9371,304,72.32
KE,Product-9372,25,26.95
ZA,Product-9373,313,43.95
MA,Product-9374,610,79.51
NG,Product-9375,879,20.45
GH,Product-9376,251,52.79
KE,Product-9377,83,16.48
ZA,Product-9378,467,66.63
MA,Product-9379,617,64.87
NG,Product-9380,471,79.78
GH,Product-9381,179,62.31
KE,Product-9382,899,84.06
ZA,Product-9383,233,24.46
MA,Product-9384,547,70.81
NG,Product-9385,317,29.38
GH,Product-9386,23,60.91
KE,Product-9387,42,64.63
ZA,Product-9388,688,42.93
MA,Product-9389,138,76.77
NG,Product-9390,77,97.79
GH,Product-9391,722,54.52
KE,Product-9392,267,68.94
ZA,Product-9393,802,60.41
MA,Product-9394,497,9.97
NG,Product-9395,819,20.34
GH,Product-9396,427,4.52
KE,Product-9397,319,91.81
ZA,Product-9398,627,10.25
MA,Product-9399,516,15.25
NG,Product-9400,858,69.50
GH,Product-9401,276,24.68
KE,Product-9402,950,12.98
ZA,Product-9403,205,81.89
MA,Product-9404,904,64.01
NG,Product-9405,313,98.83
GH,Product-9406,835,88.50
KE,Product-9407,774,8.97
ZA,Product-9408,852,1.43
MA,Product-9409,149,50.72
NG,Product-9410,145,52.88
GH,Product-9411,835,20.53
KE,Product-9412,531,55.17
ZA,Product-9413,557,76.39
MA,Product-9414,276,92.25
NG,Product-9415,198,20.02
GH,Product-9416,37,32.64
KE,Product-9417,87,97.30
ZA,Product-9418,308,22.21
MA,Product-9419,691,44.78
NG,Product-9420,57,24.87
GH,Product-9421,760,76.53
KE,Product-9422,305,63.91
ZA,Product-9423,895,13.25
MA,Product-9424,10,59.87
NG,Product-9425,29,98.87
GH,Product-9426,252,19.65
KE,Product-9427,997,20.13
ZA,Product-9428,150,4.88
MA,Product-9429,422,33.61
NG,Product-9430,665,16.53
GH,Product-9431,548,16.07
KE,Product-9432,612,74.58
ZA,Product-9433,557,70.02
MA,Product-9434,753,42.06
NG,Product-9435,217,30.88
GH,Product-9436,841,70.34
KE,Product-9437,285,79.07
ZA,Product-9438,24,63.13
MA,Product-9439,760,69.96
NG,Product-9440,544,34.39
GH,Product-9441,198,10.46
KE,Product-9442,193,22.55
ZA,Product-9443,201,33.68
MA,Product-9444,893,78.21
NG,Product-9445,98,79.40
GH,Product-9446,677,94.22
KE,Product-9447,26,88.94
ZA,Product-9448,298,15.73
MA,Product-9449,791,98.27
NG,Product-9450,156,29.06
GH,Product-9451,632,51.22
KE,Product-9452,970,11.19
ZA,Product-9453,391,28.50
MA,Product-9454,76,92.89
NG,Product-9455,936,91.74
GH,Product-9456,355,76.51
KE,Product-9457,183,76.01
ZA,Product-9458,634,28.08
MA,Product-9459,115,48.58
NG,Product-9460,272,77.83
GH,Product-9461,455,33.08
KE,Product-9462,192,77.38
ZA,Product-9463,585,31.81
MA,Product-9464,91,44.63
NG,Product-9465,31,75.40
GH,Product-9466,148,39.22
KE,Product-9467,885,29.75
ZA,Product-9468,307,83.58
MA,Product-9469,522,54.97
NG,Product-9470,328,60.27
GH,Product-9471,847,84.75
KE,Product-9472,580,67.13
ZA,Product-9473,173,11.71
MA,Product-9474,490,35.68
NG,Product-9475,767,42.68
GH,Product-9476,544,11.97
KE,Product-9477,122,15.33
ZA,Product-9478,832,69.18
MA,Product-9479,308,26.97
NG,Product-9480,410,89.94
GH,Product-9481,779,57.63
KE,Product-9482,468,30.25
ZA,Product-9483,320,36.73
MA,Product-9484,241,84.64
NG,Product-9485,928,83.13
GH,Product-9486,981,56.68
KE,Product-9487,694,18.29
ZA,Product-9488,608,0.31
MA,Product-9489,579,88.64
NG,Product-9490,823,92.28
GH,Product-9491,627,90.27
KE,Product-9492,787,33.77
ZA,Product-9493,97,97.08
MA,Product-9494,396,0.96
NG,Product-9495,693,97.97
GH,Product-9496,119,61.37
KE,Product-9497,371,79.49
ZA,Product-9498,944,37.06
MA,Product-9499,716,18.42
NG,Product-9500,351,3.16
GH,Product-9501,335,44.51
KE,Product-9502,367,95.87
ZA,Product-9503,901,22.23
MA,Product-9504,289,27.46
